00	COTAHIST	.2	003BOVESPA 2	004	0531        	          	   	    	           	           	           	           	           	           	           	     	                  	                	           	 	        	       	       	            	   
01	20030212	02	TLPP4       	010	TELESP      	PN *      	   	R$  	00000000030	00000000031	00000000029	00000000031	00000000030	00000000030	00000000031	00160	000000000137800000	0000000004320354	00000000000	0	99991231	0001000	0000000	BRTLPPACNPR5	109
01	20030212	02	TLPP3       	010	TELESP      	ON *      	   	R$  	00000000022	00000000023	00000000022	00000000022	00000000023	00000000023	00000000023	00043	000000000025100000	0000000000576049	00000000000	0	99991231	0001000	0000000	BRTLPPACNOR8	109
01	20030212	02	FJTA4       	010	FORJA TAURUS	PN *      	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00009	000000000019700000	0000000000033366	00000000000	0	99991231	0001000	0000000	BRFJTAACNPR2	128
01	20030212	96	CSTB4F      	020	SID TUBARAO 	PN *      	   	R$  	00000000042	00000000044	00000000042	00000000043	00000000043	00000000043	00000000043	00034	000000000000827777	0000000000035697	00000000000	0	99991231	0001000	0000000	BRCSTBACNPR8	122
01	20030212	02	CSTB4       	010	SID TUBARAO 	PN *      	   	R$  	00000000042	00000000044	00000000042	00000000043	00000000043	00000000043	00000000043	00208	000000000122700000	0000000005341028	00000000000	0	99991231	0001000	0000000	BRCSTBACNPR8	122
01	20030212	02	CRTP5       	010	CRT CELULAR 	PNA*      	   	R$  	00000000325	00000000329	00000000320	00000000322	00000000324	00000000322	00000000324	00155	000000000006468000	0000000002086479	00000000000	0	99991231	0001000	0000000	BRCRTPACNPA6	106
01	20030212	02	RNPT3       	010	RENNER PART 	ON *      	   	R$  	00000000005	00000000005	00000000005	00000000005	00000000005	00000000000	00000000000	00001	000000000028600000	0000000000143572	00000000000	0	99991231	0001000	0000000	BRRNPTACNOR0	109
01	20030212	02	TSEP4       	010	TELE SUDESTE	PN *      	   	R$  	00000000006	00000000006	00000000006	00000000006	00000000006	00000000006	00000000006	00006	000000000002200000	0000000000014004	00000000000	0	99991231	0001000	0000000	BRTSEPACNPR4	110
01	20030212	02	TSEP3       	010	TELE SUDESTE	ON *      	   	R$  	00000000005	00000000005	00000000004	00000000004	00000000005	00000000004	00000000005	00017	000000000004600000	0000000000022988	00000000000	0	99991231	0001000	0000000	BRTSEPACNOR7	110
01	20030212	02	TRPL4       	010	TRAN PAULIST	PN *    N1	   	R$  	00000000005	00000000005	00000000005	00000000005	00000000005	00000000005	00000000005	00074	000000000071400000	0000000000374931	00000000000	0	99991231	0001000	0000000	BRTRPLACNPR1	108
01	20030212	02	BMTO4       	010	BRASMOTOR   	PN *      	   	R$  	00000000150	00000000159	00000000150	00000000150	00000000150	00000000142	00000000150	00008	000000000001050000	0000000000157749	00000000000	0	99991231	0001000	0000000	BRBMTOACNPR6	051
01	20030212	02	EBTP4       	010	EMBRATEL PAR	PN *      	   	R$  	00000000003	00000000003	00000000003	00000000003	00000000003	00000000003	00000000003	00740	000000003006400000	0000000009334082	00000000000	0	99991231	0001000	0000000	BREBTPACNPR0	105
01	20030212	02	CRUZ3       	010	SOUZA CRUZ  	ON        	   	R$  	00000000018	00000000018	00000000018	00000000018	00000000018	00000000018	00000000018	00209	000000000000344200	0000000006298868	00000000000	0	99991231	0000001	0000000	BRCRUZACNOR0	181
01	20030212	02	CMIG4       	010	CEMIG       	PN *    N1	   	R$  	00000000024	00000000024	00000000024	00000000024	00000000024	00000000024	00000000024	00327	000000000408000000	0000000010025640	00000000000	0	99991231	0001000	0000000	BRCMIGACNPR3	181
01	20030212	02	CMIG3       	010	CEMIG       	ON *    N1	   	R$  	00000000020	00000000021	00000000020	00000000021	00000000021	00000000020	00000000021	00049	000000000024600000	0000000000518158	00000000000	0	99991231	0001000	0000000	BRCMIGACNOR6	181
01	20030212	02	TRPL3       	010	TRAN PAULIST	ON *    N1	   	R$  	00000000005	00000000005	00000000004	00000000004	00000000004	00000000005	00000000005	00010	000000000013600000	0000000000067585	00000000000	0	99991231	0001000	0000000	BRTRPLACNOR4	108
01	20030212	02	GOAU4       	010	GERDAU MET  	PN *      	   	R$  	00000000051	00000000053	00000000051	00000000052	00000000053	00000000053	00000000053	00092	000000000093800000	0000000004920288	00000000000	0	99991231	0001000	0000000	BRGOAUACNPR8	185
01	20030212	02	GGBR4       	010	GERDAU      	PN *    N1	   	R$  	00000000029	00000000032	00000000029	00000000031	00000000031	00000000031	00000000032	00372	000000000331600000	0000000010399787	00000000000	0	99991231	0001000	0000000	BRGGBRACNPR8	104
01	20030212	02	BELG4       	010	BELGO MINEIR	PN *      	   	R$  	00000000423	00000000425	00000000415	00000000419	00000000425	00000000420	00000000425	00017	000000000000420000	0000000000176140	00000000000	0	99991231	0001000	0000000	BRBELGACNPR6	144
01	20030212	02	BELG3       	010	BELGO MINEIR	ON *      	   	R$  	00000000375	00000000375	00000000375	00000000375	00000000375	00000000375	00000000380	00005	000000000000090000	0000000000033750	00000000000	0	99991231	0001000	0000000	BRBELGACNOR9	144
01	20030212	02	MAGS5       	010	MAGNESITA   	PNA*      	   	R$  	00000000004	00000000004	00000000004	00000000004	00000000004	00000000004	00000000004	00006	000000000012700000	0000000000052973	00000000000	0	99991231	0001000	0000000	BRMAGSACNPA2	154
01	20030212	02	JBDU4       	010	J B DUARTE  	PN *      	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00004	000000000004800000	0000000000000537	00000000000	0	99991231	0001000	0000000	BRJBDUACNPR3	123
01	20030212	02	TPRC6       	010	TELEPAR CL  	PNB*      	   	R$  	00000000063	00000000065	00000000063	00000000064	00000000065	00000000062	00000000065	00007	000000000000120000	0000000000007698	00000000000	0	99991231	0001000	0000000	BRTPRCACNPB4	103
01	20030212	02	RAPT4       	010	RANDON PART 	PN *    N1	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00014	000000000335200000	0000000000351818	00000000000	0	99991231	0001000	0000000	BRRAPTACNPR4	111
01	20030212	02	SAPR4       	010	SANEPAR     	PN        	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00003	000000000000004000	0000000000005680	00000000000	0	99991231	0000001	0000000	BRSAPRACNPR6	108
01	20030212	02	CEEB3       	010	COELBA      	ON *      	   	R$  	00000000041	00000000042	00000000041	00000000041	00000000042	00000000041	00000000042	00002	000000000001200000	0000000000049861	00000000000	0	99991231	0001000	0000000	BRCEEBACNOR3	114
01	20030212	02	JBDU3       	010	J B DUARTE  	ON *      	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00002	000000000001700000	0000000000000248	00000000000	0	99991231	0001000	0000000	BRJBDUACNOR6	123
01	20030212	02	GGBR3       	010	GERDAU      	ON *    N1	   	R$  	00000000024	00000000024	00000000024	00000000024	00000000024	00000000024	00000000025	00001	000000000000500000	0000000000012000	00000000000	0	99991231	0001000	0000000	BRGGBRACNOR1	104
01	20030212	02	PQUN4       	010	PETROQ UNIAO	PN        	   	R$  	00000000006	00000000006	00000000006	00000000006	00000000006	00000000006	00000000000	00003	000000000000024000	0000000000158400	00000000000	0	99991231	0000001	0000000	BRPQUNACNPR7	155
01	20030212	02	CNFB4       	010	CONFAB      	PN        	   	R$  	00000000003	00000000003	00000000003	00000000003	00000000003	00000000003	00000000003	00046	000000000000222000	0000000000823320	00000000000	0	99991231	0000001	0000000	BRCNFBACNPR8	024
01	20030212	02	PLTO5       	010	POLITENO    	PNA*      	   	R$  	00000000002	00000000002	00000000002	00000000002	00000000002	00000000002	00000000002	00001	000000000001400000	0000000000004186	00000000000	0	99991231	0001000	0000000	BRPLTOACNPA4	136
01	20030212	02	EBCO4       	010	EMBRACO     	PN        	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00002	000000000000005000	0000000000007550	00000000000	0	99991231	0000001	0000000	BREBCOACNPR9	144
01	20030212	10	BBDC2       	010	BRADESCO    	DIR*PRE N1	   	R$  	00000000002	00000000002	00000000002	00000000002	00000000002	00000000002	00000000002	00115	000000000368300000	0000000000800490	00000000000	0	99991231	0001000	0000000	BRBBDCD08PR8	437
01	20030212	96	BBDC1F      	020	BRADESCO    	DIR*ORD N1	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00022	000000000000568507	0000000000000373	00000000000	0	99991231	0001000	0000000	BRBBDCD08OR1	437
01	20030212	10	BBDC1       	010	BRADESCO    	DIR*ORD N1	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00030	000000000093300000	0000000000069336	00000000000	0	99991231	0001000	0000000	BRBBDCD08OR1	437
01	20030212	02	ROMI3       	010	INDS ROMI   	ON *      	   	R$  	00000000026	00000000026	00000000026	00000000026	00000000026	00000000027	00000000030	00001	000000000000100000	0000000000002673	00000000000	0	99991231	0001000	0000000	BRROMIACNOR8	134
01	20030212	14	UBBR11      	010	UNIBANCO    	UNT*    N1	   	R$  	00000000082	00000000084	00000000082	00000000083	00000000083	00000000083	00000000084	00034	000000000017800000	0000000001482699	00000000000	0	99991231	0001000	0000000	BRUBBRCDAM14	112
01	20030212	02	UBBR4       	010	UNIBANCO    	PN *    N1	   	R$  	00000000034	00000000034	00000000033	00000000033	00000000034	00000000033	00000000033	00007	000000000001100000	0000000000037380	00000000000	0	99991231	0001000	0000000	BRUBBRACNPR0	186
01	20030212	14	TEFC11      	010	TELEFONICA  	BDR       	   	R$  	00000000034	00000000034	00000000034	00000000034	00000000034	00000000033	00000000034	00001	000000000000000100	0000000000003400	00000000000	0	99991231	0000001	0000000	BRTEFCBDR014	105
01	20030212	02	BRGE11      	010	ALFA CONSORC	PNE       	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00000000000	00002	000000000000002000	0000000000003810	00000000000	0	99991231	0000001	0000000	BRBRGEACNPE1	070
01	20030212	02	ITAU3       	010	ITAUBANCO   	ON *EJ  N1	   	R$  	00000000150	00000000150	00000000150	00000000150	00000000150	00000000150	00000000152	00001	000000000000010000	0000000000001500	00000000000	0	99991231	0001000	0000000	BRITAUACNOR6	410
01	20030212	02	ITAU4       	010	ITAUBANCO   	PN *EJ  N1	   	R$  	00000000157	00000000161	00000000157	00000000159	00000000160	00000000160	00000000161	00340	000000000082240000	0000000013152511	00000000000	0	99991231	0001000	0000000	BRITAUACNPR3	410
01	20030212	02	RPAD6       	010	ALFA HOLDING	PNB       	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00000000000	00002	000000000000003000	0000000000004650	00000000000	0	99991231	0000001	0000000	BRRPADACNPB2	176
01	20030212	02	BBDC4       	010	BRADESCO    	PN *EJ  N1	   	R$  	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00602	000000002112100000	0000000020692944	00000000000	0	99991231	0001000	0000000	BRBBDCACNPR8	439
01	20030212	02	BBDC3       	010	BRADESCO    	ON *EJ  N1	   	R$  	00000000008	00000000008	00000000008	00000000008	00000000008	00000000008	00000000008	00048	000000000058800000	0000000000494011	00000000000	0	99991231	0001000	0000000	BRBBDCACNOR1	439
01	20030212	96	PETR4F      	020	PETROBRAS   	PN        	   	R$  	00000000046	00000000047	00000000046	00000000046	00000000047	00000000046	00000000047	00071	000000000000002217	0000000000103039	00000000000	0	99991231	0000001	0000000	BRPETRACNPR6	147
01	20030212	02	BMCT4       	010	MERC S PAULO	PN *ED    	   	R$  	00000000115	00000000115	00000000115	00000000115	00000000115	00000000092	00000000114	00001	000000000000150000	0000000000017250	00000000000	0	99991231	0001000	0000000	BRBMCTACNPR1	413
01	20030212	02	BRTO4       	010	BRASIL TELEC	PN *EJ  N1	   	R$  	00000000010	00000000010	00000000009	00000000009	00000000009	00000000009	00000000009	00393	000000002074400000	0000000020531009	00000000000	0	99991231	0001000	0000000	BRBRTOACNPR5	104
01	20030212	02	BRTO3       	010	BRASIL TELEC	ON *EJ  N1	   	R$  	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00000000000	00003	000000000000500000	0000000000004812	00000000000	0	99991231	0001000	0000000	BRBRTOACNOR8	104
01	20030212	02	BRTP4       	010	BRASIL T PAR	PN *EJ  N1	   	R$  	00000000017	00000000017	00000000017	00000000017	00000000017	00000000017	00000000017	00271	000000000454000000	0000000007871223	00000000000	0	99991231	0001000	0000000	BRBRTPACNPR2	104
01	20030212	02	BRTP3       	010	BRASIL T PAR	ON *EJ  N1	   	R$  	00000000013	00000000013	00000000012	00000000013	00000000012	00000000012	00000000014	00156	000000000184300000	0000000002436033	00000000000	0	99991231	0001000	0000000	BRBRTPACNOR5	104
01	20030212	02	RCTB42      	010	TELES RCTB  	R42*EJ    	   	R$  	00000000061	00000000061	00000000060	00000000061	00000000061	00000000000	00000000000	00011	000000000001100000	0000000000067525	00000000000	0	99991231	0001000	0000000	BRRCTBCSA066	036
01	20030212	02	SDIA4       	010	SADIA S/A   	PN  EJ  N1	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00000000001	00066	000000000001055000	0000000001260690	00000000000	0	99991231	0000001	0000000	BRSDIAACNPR1	106
01	20030212	96	AMBV3F      	020	AMBEV       	ON *      	   	R$  	00000000420	00000000431	00000000420	00000000430	00000000431	00000000420	00000000450	00004	000000000000008798	0000000000003786	00000000000	0	99991231	0001000	0000000	BRAMBVACNOR4	107
01	20030212	02	AMBV3       	010	AMBEV       	ON *      	   	R$  	00000000431	00000000431	00000000431	00000000431	00000000431	00000000431	00000000460	00001	000000000000210000	0000000000090510	00000000000	0	99991231	0001000	0000000	BRAMBVACNOR4	107
01	20030212	96	ALPA4F      	020	ALPARGATAS  	PN *      	   	R$  	00000000112	00000000112	00000000112	00000000112	00000000112	00000000110	00000000128	00001	000000000000000686	0000000000000076	00000000000	0	99991231	0001000	0000000	BRALPAACNPR7	155
01	20030212	96	AELP3F      	020	AES ELPA    	ON *      	   	R$  	00000000002	00000000003	00000000002	00000000002	00000000002	00000000002	00000000003	00008	000000000000137196	0000000000000410	00000000000	0	99991231	0001000	0000000	BRAELPACNOR2	100
01	20030212	02	AELP3       	010	AES ELPA    	ON *      	   	R$  	00000000003	00000000003	00000000003	00000000003	00000000003	00000000002	00000000003	00001	000000000005000000	0000000000015000	00000000000	0	99991231	0001000	0000000	BRAELPACNOR2	100
01	20030212	96	ACES4F      	020	ACESITA     	PN *      	   	R$  	00000000000	00000000001	00000000000	00000000000	00000000001	00000000001	00000000001	00019	000000000000379681	0000000000000379	00000000000	0	99991231	0001000	0000000	BRACESACNPR2	130
01	20030212	02	ACES4       	010	ACESITA     	PN *      	   	R$  	00000000000	00000000001	00000000000	00000000001	00000000001	00000000001	00000000001	00367	000000004789800000	0000000004798410	00000000000	0	99991231	0001000	0000000	BRACESACNPR2	130
01	20030212	96	ACES3F      	020	ACESITA     	ON *      	   	R$  	00000000001	00000000001	00000000001	00000000001	00000000001	00000000000	00000000001	00001	000000000000000004	0000000000000000	00000000000	0	99991231	0001000	0000000	BRACESACNOR5	131
01	20030212	02	ACES3       	010	ACESITA     	ON *      	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00020	000000000119700000	0000000000097871	00000000000	0	99991231	0001000	0000000	BRACESACNOR5	131
01	20030212	96	ARCZ6F      	020	ARACRUZ     	PNB     N1	   	R$  	00000000006	00000000007	00000000006	00000000006	00000000007	00000000007	00000000007	00009	000000000000002441	0000000000017022	00000000000	0	99991231	0000001	0000000	BRARCZACNPB3	128
01	20030212	02	ARCZ6       	010	ARACRUZ     	PNB     N1	   	R$  	00000000006	00000000007	00000000006	00000000006	00000000007	00000000007	00000000007	00103	000000000000303000	0000000002119270	00000000000	0	99991231	0000001	0000000	BRARCZACNPB3	128
01	20030212	96	AMBV4F      	020	AMBEV       	PN *      	   	R$  	00000000478	00000000490	00000000476	00000000479	00000000479	00000000479	00000000495	00018	000000000000056988	0000000000027326	00000000000	0	99991231	0001000	0000000	BRAMBVACNPR1	107
01	20030212	02	AMBV4       	010	AMBEV       	PN *      	   	R$  	00000000481	00000000484	00000000477	00000000479	00000000479	00000000479	00000000495	00173	000000000018400000	0000000008831561	00000000000	0	99991231	0001000	0000000	BRAMBVACNPR1	107
01	20030212	02	ASTA4       	010	SANTISTEXTIL	PN *      	   	R$  	00000000330	00000000330	00000000330	00000000330	00000000330	00000000325	00000000335	00003	000000000000130000	0000000000042900	00000000000	0	99991231	0001000	0000000	BRASTAACNPR4	106
01	20030212	02	BDLL4       	010	BARDELLA    	PN        	   	R$  	00000000043	00000000043	00000000042	00000000043	00000000042	00000000042	00000000042	00006	000000000000000229	0000000000009888	00000000000	0	99991231	0000001	0000000	BRBDLLACNPR8	139
01	20030212	02	BCAL6       	010	BIC CALOI   	PNB*      	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00003	000000000040000000	0000000000002500	00000000000	0	99991231	0001000	0000000	BRBCALACNPB7	112
01	20030212	96	BBDC2F      	020	BRADESCO    	DIR*PRE N1	   	R$  	00000000002	00000000002	00000000002	00000000002	00000000002	00000000002	00000000002	00112	000000000002659309	0000000000005696	00000000000	0	99991231	0001000	0000000	BRBBDCD08PR8	437
01	20030212	96	BBDC4F      	020	BRADESCO    	PN *EJ  N1	   	R$  	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00000000010	00089	000000000001732669	0000000000016948	00000000000	0	99991231	0001000	0000000	BRBBDCACNPR8	439
01	20030212	96	BBDC3F      	020	BRADESCO    	ON *EJ  N1	   	R$  	00000000008	00000000008	00000000008	00000000008	00000000008	00000000008	00000000008	00017	000000000000239115	0000000000002005	00000000000	0	99991231	0001000	0000000	BRBBDCACNOR1	439
01	20030212	96	BBAS13F     	020	BRASIL      	BNS*C     	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000001	00006	000000000000168394	0000000000000148	00000000000	0	99991231	0001000	0000000	BRBBASN02OR5	100
01	20030212	22	BBAS13      	010	BRASIL      	BNS*C     	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00007	000000000005700000	0000000000005066	00000000000	0	99991231	0001000	0000000	BRBBASN02OR5	100
01	20030212	96	BBAS12F     	020	BRASIL      	BNS*B     	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00008	000000000000274957	0000000000000156	00000000000	0	99991231	0001000	0000000	BRBBASN01OR7	100
01	20030212	22	BBAS12      	010	BRASIL      	BNS*B     	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00007	000000000003400000	0000000000001948	00000000000	0	99991231	0001000	0000000	BRBBASN01OR7	100
01	20030212	96	BBAS3F      	020	BRASIL      	ON *ED    	   	R$  	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00040	000000000000826452	0000000000007993	00000000000	0	99991231	0001000	0000000	BRBBASACNOR3	172
01	20030212	02	BBAS3       	010	BRASIL      	ON *ED    	   	R$  	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00000000009	00329	000000000444600000	0000000004299709	00000000000	0	99991231	0001000	0000000	BRBBASACNOR3	172
01	20030212	02	BAZA3       	010	AMAZONIA    	ON *      	   	R$  	00000000160	00000000160	00000000160	00000000160	00000000160	00000000158	00000000165	00002	000000000000050000	0000000000008000	00000000000	0	99991231	0001000	0000000	BRBAZAACNOR0	145
01	20030212	96	BESP4F      	020	BANESPA     	PN *      	   	R$  	00000000180	00000000185	00000000180	00000000181	00000000185	00000000180	00000000185	00002	000000000000001869	0000000000000338	00000000000	0	99991231	0001000	0000000	BRBESPACNPR2	160
01	20030212	02	BESP4       	010	BANESPA     	PN *      	   	R$  	00000000185	00000000185	00000000185	00000000185	00000000185	00000000185	00000000188	00001	000000000000040000	0000000000007400	00000000000	0	99991231	0001000	0000000	BRBESPACNPR2	160
01	20030212	96	BESP3F      	020	BANESPA     	ON *      	   	R$  	00000000175	00000000185	00000000175	00000000176	00000000185	00000000175	00000000185	00002	000000000000004491	0000000000000794	00000000000	0	99991231	0001000	0000000	BRBESPACNOR5	160
01	20030212	02	BESP3       	010	BANESPA     	ON *      	   	R$  	00000000185	00000000185	00000000185	00000000185	00000000185	00000000171	00000000199	00002	000000000000020000	0000000000003700	00000000000	0	99991231	0001000	0000000	BRBESPACNOR5	160
01	20030212	96	BELG4F      	020	BELGO MINEIR	PN *      	   	R$  	00000000415	00000000422	00000000415	00000000415	00000000422	00000000422	00000000424	00007	000000000000019082	0000000000007926	00000000000	0	99991231	0001000	0000000	BRBELGACNPR6	144
01	20030212	96	BELG3F      	020	BELGO MINEIR	ON *      	   	R$  	00000000367	00000000375	00000000367	00000000371	00000000375	00000000367	00000000000	00002	000000000000013392	0000000000004968	00000000000	0	99991231	0001000	0000000	BRBELGACNOR9	144
01	20030212	02	BIOM4       	010	BIOMM       	PN        	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00002	000000000000004000	0000000000002600	00000000000	0	99991231	0000001	0000000	BRBIOMACNPR9	100
01	20030212	96	BRAP4F      	020	BRADESPAR   	PN *    N1	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00033	000000000001198865	0000000000000803	00000000000	0	99991231	0001000	0000000	BRBRAPACNPR2	102
01	20030212	02	BRAP4       	010	BRADESPAR   	PN *    N1	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00231	000000003674000000	0000000002485212	00000000000	0	99991231	0001000	0000000	BRBRAPACNPR2	102
01	20030212	96	BRAP3F      	020	BRADESPAR   	ON *    N1	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00010	000000000000247021	0000000000000140	00000000000	0	99991231	0001000	0000000	BRBRAPACNOR5	102
01	20030212	02	BRAP3       	010	BRADESPAR   	ON *    N1	   	R$  	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00030	000000000895700000	0000000000514787	00000000000	0	99991231	0001000	0000000	BRBRAPACNOR5	102
01	20030212	96	BOBR4F      	020	BOMBRIL     	PN *      	   	R$  	00000000006	00000000006	00000000005	00000000005	00000000006	00000000005	00000000000	00005	000000000000117470	0000000000000702	00000000000	0	99991231	0001000	0000000	BRBOBRACNPR3	125
